date,symbol,part,source,detail,claimed,expected,gap,tol,status
2026-09-25,AMZN,C,analyst:Value Investor|gemini-3.1-flash-lite,34.8,34.8,,,,supported
2026-09-25,AMZN,C,analyst:Value Investor|gemini-3.1-flash-lite,1.1%,1.1,,,,supported
2026-09-25,AMZN,C,analyst:Value Investor|gemini-3.1-flash-lite,12.1%,12.1,,,,supported
2026-09-25,AMZN,C,analyst:Value Investor|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-25,AMZN,C,analyst:Value Investor|gemini-3.1-flash-lite,19%,19.0,,,,supported
2026-09-25,AMZN,C,analyst:Value Investor|gemini-3.1-flash-lite,0.16,0.16,,,,supported
2026-09-25,AMZN,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,50%,50.0,,,,supported
2026-09-25,AMZN,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,12.1%,12.1,,,,supported
2026-09-25,AMZN,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-25,AMZN,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,44.5,44.5,,,,supported
2026-09-25,AMZN,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-25,AMZN,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,2.6%,2.6,,,,supported
2026-09-25,AMZN,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,1.3,1.3,,,,supported
2026-09-25,AMZN,C,analyst:Global Macro|gemini-3.1-flash-lite,5.17%,5.17,,,,supported
2026-09-25,AMZN,C,analyst:Global Macro|gemini-3.1-flash-lite,3.4%,3.4,,,,supported
2026-09-25,AMZN,C,analyst:Global Macro|gemini-3.1-flash-lite,19%,19.0,,,,supported
2026-09-25,AMZN,C,analyst:Global Macro|gemini-3.1-flash-lite,11.2%,11.2,,,,supported
2026-09-25,AMZN,C,analyst:Global Macro|gemini-3.1-flash-lite,1.3,1.3,,,,supported
2026-09-25,AMZN,C,analyst:Global Macro|gemini-3.1-flash-lite,12.1%,12.1,,,,supported
2026-09-25,AMZN,C,analyst:Global Macro|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-25,AMZN,C,analyst:Technological Innovator|gemini-3.1-flash-lite,11.2%,11.2,,,,supported
2026-09-25,AMZN,C,analyst:Technological Innovator|gemini-3.1-flash-lite,19%,19.0,,,,supported
2026-09-25,AMZN,C,analyst:Technological Innovator|gemini-3.1-flash-lite,1.1%,1.1,,,,supported
2026-09-25,AMZN,C,analyst:Technological Innovator|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-25,AMZN,C,analyst:Personal Context|gemini-3.1-flash-lite,50%,50.0,,,,supported
2026-09-25,AMZN,C,analyst:Personal Context|gemini-3.1-flash-lite,44,44.0,,,,supported
2026-09-25,AMZN,C,analyst:Personal Context|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-25,AMZN,C,analyst:Personal Context|gemini-3.1-flash-lite,12.1%,12.1,,,,supported
2026-09-25,AMZN,C,analyst:Personal Context|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-25,AMZN,C,analyst:Personal Context|gemini-3.1-flash-lite,1.3,1.3,,,,supported
2026-09-25,AMZN,C,analyst:Personal Context|gemini-3.1-flash-lite,34.8,34.8,,,,supported
2026-09-25,GLD,A,context,last price,393.41,393.410004,4e-06,0.005,verified
2026-09-25,GLD,A,context,1-day move %,0.4,0.439123,0.039123,0.05,verified
2026-09-25,GLD,A,context,5-day move %,-1.9,-1.934344,0.034344,0.05,verified
2026-09-25,GLD,A,context,20-day move %,-6.9,-6.907241,0.007241,0.05,verified
2026-09-25,GLD,A,context,distance from 60-day high %,-8.1,-8.096807,0.003193,0.05,verified
2026-09-25,GLD,A,context,distance from 252-day high %,-20.7,-20.667472,0.032528,0.05,verified
2026-09-25,GLD,A,context,20-day volatility %,23.0,23.07668,0.07668,0.5,verified
2026-09-25,GLD,A,context,RSI,45.2,45.222664,0.022664,0.05,verified
2026-09-25,GLD,A,context,engine confidence %,50.0,50.0,0.0,0.5,verified
2026-09-25,GLD,A,context,engine signal,HOLD,HOLD,,,verified
2026-09-25,GLD,A,context,above/below 200-day average,below,below,,,verified
2026-09-25,GLD,A,context,risk score,96.0,95.5,0.5,0.5,verified
2026-09-25,GLD,A,context,risk level,HIGH,HIGH,,,verified
2026-09-25,GLD,A,context,macro line (verbatim),present,present,,,verified
2026-09-25,GLD,A,context,Sharpe (not independently checked),,,,,not_checked
2026-09-25,GLD,A,context,win rate (not independently checked),,,,,not_checked
2026-09-25,GLD,A,context,beta (not independently checked),,,,,not_checked
2026-09-25,GLD,A,context,correlation (not independently checked),,,,,not_checked
2026-09-25,GLD,A,context,percentile (not independently checked),,,,,not_checked
2026-09-25,GLD,B,ceo.headline,headline vote-weight %,51.0,51.0,0.0,0.5,verified
2026-09-25,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,30,30.0,,,,supported
2026-09-25,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,50,50.0,,,,supported
2026-09-25,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-25,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,8.1%,8.1,,,,supported
2026-09-25,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-25,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,96,96.0,,,,supported
2026-09-25,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-25,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-25,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,23%,23.0,,,,supported
2026-09-25,GLD,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,0.69x,0.69,,,,supported
2026-09-25,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,96,96.0,,,,supported
2026-09-25,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-25,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,20.7%,20.7,,,,supported
2026-09-25,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,252,252.0,,,,supported
2026-09-25,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,8.1%,8.1,,,,supported
2026-09-25,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-25,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,-0.71,-0.71,,,,supported
2026-09-25,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-25,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,23%,23.0,,,,supported
2026-09-25,GLD,C,analyst:Risk Manager|gemini-3.1-flash-lite,0.79,0.79,,,,supported
2026-09-25,GLD,C,analyst:Value Investor|gemini-3.1-flash-lite,5.17%,5.17,,,,supported
2026-09-25,GLD,C,analyst:Value Investor|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-25,GLD,C,analyst:Value Investor|gemini-3.1-flash-lite,96,96.0,,,,supported
2026-09-25,GLD,C,analyst:Value Investor|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-25,GLD,C,analyst:Value Investor|gemini-3.1-flash-lite,-20.7%,-20.7,,,,supported
2026-09-25,GLD,C,analyst:Value Investor|gemini-3.1-flash-lite,252,252.0,,,,supported
2026-09-25,GLD,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,96,96.0,,,,supported
2026-09-25,GLD,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-25,GLD,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,20.7%,20.7,,,,supported
2026-09-25,GLD,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,252,252.0,,,,supported
2026-09-25,GLD,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-25,GLD,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,30,30.0,,,,supported
2026-09-25,GLD,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,50,50.0,,,,supported
2026-09-25,GLD,C,analyst:Global Macro|gemini-3.1-flash-lite,0.79,0.79,,,,supported
2026-09-25,GLD,C,analyst:Global Macro|gemini-3.1-flash-lite,5.17%,5.17,,,,supported
2026-09-25,GLD,C,analyst:Global Macro|gemini-3.1-flash-lite,96,96.0,,,,supported
2026-09-25,GLD,C,analyst:Global Macro|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-25,GLD,C,analyst:Global Macro|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-25,GLD,C,analyst:Technological Innovator|gemini-3.1-flash-lite,96,96.0,,,,supported
2026-09-25,GLD,C,analyst:Technological Innovator|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-25,GLD,C,analyst:Technological Innovator|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-25,GLD,C,analyst:Technological Innovator|gemini-3.1-flash-lite,0.79,0.79,,,,supported
2026-09-25,GLD,C,analyst:Technological Innovator|gemini-3.1-flash-lite,-0.71,-0.71,,,,supported
2026-09-25,GLD,C,analyst:Personal Context|gemini-3.1-flash-lite,96,96.0,,,,supported
2026-09-25,GLD,C,analyst:Personal Context|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-25,GLD,C,analyst:Personal Context|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-25,GLD,C,analyst:Personal Context|gemini-3.1-flash-lite,90th,90.0,,,,supported
2026-09-25,GLD,C,analyst:Personal Context|gemini-3.1-flash-lite,-0.71,-0.71,,,,supported
2026-09-25,GLD,C,analyst:Personal Context|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-25,GLD,C,analyst:Personal Context|gemini-3.1-flash-lite,6.9%,6.9,,,,supported
2026-09-25,GOOGL,A,context,last price,343.92,343.920013,1.3e-05,0.005,verified
2026-09-25,GOOGL,A,context,1-day move %,0.5,0.455669,0.044331,0.05,verified
2026-09-25,GOOGL,A,context,5-day move %,-1.6,-1.607826,0.007826,0.05,verified
2026-09-25,GOOGL,A,context,20-day move %,1.0,1.024827,0.024827,0.05,verified
2026-09-25,GOOGL,A,context,distance from 60-day high %,-8.9,-8.87301,0.02699,0.05,verified
2026-09-25,GOOGL,A,context,distance from 252-day high %,-14.5,-14.47354,0.02646,0.05,verified
2026-09-25,GOOGL,A,context,20-day volatility %,27.0,27.297778,0.297778,0.5,verified
2026-09-25,GOOGL,A,context,RSI,49.8,49.774317,0.025683,0.05,verified
2026-09-25,GOOGL,A,context,engine confidence %,50.0,50.0,0.0,0.5,verified
2026-09-25,GOOGL,A,context,engine signal,HOLD,HOLD,,,verified
2026-09-25,GOOGL,A,context,above/below 200-day average,above,above,,,verified
2026-09-25,GOOGL,A,context,risk score,51.0,50.9,0.1,0.5,verified
2026-09-25,GOOGL,A,context,risk level,MEDIUM,MEDIUM,,,verified
2026-09-25,GOOGL,A,context,macro line (verbatim),present,present,,,verified
2026-09-25,GOOGL,A,context,Sharpe (not independently checked),,,,,not_checked
2026-09-25,GOOGL,A,context,win rate (not independently checked),,,,,not_checked
2026-09-25,GOOGL,A,context,beta (not independently checked),,,,,not_checked
2026-09-25,GOOGL,A,context,correlation (not independently checked),,,,,not_checked
2026-09-25,GOOGL,A,context,percentile (not independently checked),,,,,not_checked
2026-09-25,GOOGL,B,ceo.headline,headline vote-weight %,100.0,100.0,0.0,0.5,verified
2026-09-25,GOOGL,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,30,30.0,,,,supported
2026-09-25,GOOGL,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-25,GOOGL,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,49.8,49.8,,,,supported
2026-09-25,GOOGL,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,-8.9%,-8.9,,,,supported
2026-09-25,GOOGL,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-25,GOOGL,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,-0.46,-0.46,,,,supported
2026-09-25,GOOGL,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,0.79x,0.79,,,,supported
2026-09-25,GOOGL,C,analyst:Risk Manager|gemini-3.1-flash-lite,-0.46,-0.46,,,,supported
2026-09-25,GOOGL,C,analyst:Risk Manager|gemini-3.1-flash-lite,19%,19.0,,,,supported
2026-09-25,GOOGL,C,analyst:Risk Manager|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-25,GOOGL,C,analyst:Risk Manager|gemini-3.1-flash-lite,27%,27.0,,,,supported
2026-09-25,GOOGL,C,analyst:Risk Manager|gemini-3.1-flash-lite,1.15,1.15,,,,supported
2026-09-25,GOOGL,C,analyst:Risk Manager|gemini-3.1-flash-lite,8.9%,8.9,,,,supported
2026-09-25,GOOGL,C,analyst:Risk Manager|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-25,GOOGL,C,analyst:Value Investor|gemini-3.1-flash-lite,32%,32.0,,,,supported
2026-09-25,GOOGL,C,analyst:Value Investor|gemini-3.1-flash-lite,0.11,0.11,,,,supported
2026-09-25,GOOGL,C,analyst:Value Investor|gemini-3.1-flash-lite,31.8,31.8,,,,supported
2026-09-25,GOOGL,C,analyst:Value Investor|gemini-3.1-flash-lite,5.17%,5.17,,,,supported
2026-09-25,GOOGL,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,19%,19.0,,,,supported
2026-09-25,GOOGL,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,8.9%,8.9,,,,supported
2026-09-25,GOOGL,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-25,GOOGL,C,analyst:Global Macro|gemini-3.1-flash-lite,0.79,0.79,,,,supported
2026-09-25,GOOGL,C,analyst:Global Macro|gemini-3.1-flash-lite,5.17%,5.17,,,,supported
2026-09-25,GOOGL,C,analyst:Global Macro|gemini-3.1-flash-lite,3.4%,3.4,,,,supported
2026-09-25,GOOGL,C,analyst:Global Macro|gemini-3.1-flash-lite,31.8,31.8,,,,supported
2026-09-25,GOOGL,C,analyst:Global Macro|gemini-3.1-flash-lite,32%,32.0,,,,supported
2026-09-25,GOOGL,C,analyst:Global Macro|gemini-3.1-flash-lite,-0.4,-0.4,,,,supported
2026-09-25,GOOGL,C,analyst:Technological Innovator|gemini-3.1-flash-lite,32.8%,32.8,,,,supported
2026-09-25,GOOGL,C,analyst:Technological Innovator|gemini-3.1-flash-lite,19%,19.0,,,,supported
2026-09-25,GOOGL,C,analyst:Technological Innovator|gemini-3.1-flash-lite,8.9%,8.9,,,,supported
2026-09-25,GOOGL,C,analyst:Technological Innovator|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-25,GOOGL,C,analyst:Technological Innovator|gemini-3.1-flash-lite,31.8,31.8,,,,supported
2026-09-25,GOOGL,C,analyst:Personal Context|gemini-3.1-flash-lite,-0.46,-0.46,,,,supported
2026-09-25,GOOGL,C,analyst:Personal Context|gemini-3.1-flash-lite,19%,19.0,,,,supported
2026-09-25,GOOGL,C,analyst:Personal Context|gemini-3.1-flash-lite,32%,32.0,,,,supported
2026-09-25,GOOGL,C,analyst:Personal Context|gemini-3.1-flash-lite,32%,32.0,,,,supported
2026-09-25,GOOGL,C,analyst:Personal Context|gemini-3.1-flash-lite,8.9%,8.9,,,,supported
2026-09-25,GOOGL,C,analyst:Personal Context|gemini-3.1-flash-lite,60,60.0,,,,supported
2026-09-25,IWM,A,context,last price,281.97,281.970001,1e-06,0.005,verified
2026-09-25,IWM,A,context,1-day move %,0.1,0.110061,0.010061,0.05,verified
2026-09-25,IWM,A,context,5-day move %,-0.7,-0.749738,0.049738,0.05,verified
2026-09-25,IWM,A,context,20-day move %,-5.7,-5.704795,0.004795,0.05,verified
2026-09-25,IWM,A,context,distance from 60-day high %,-7.3,-7.336709,0.036709,0.05,verified
2026-09-25,IWM,A,context,distance from 252-day high %,-7.3,-7.336709,0.036709,0.05,verified
2026-09-25,IWM,A,context,20-day volatility %,13.0,12.640479,0.359521,0.5,verified
2026-09-25,IWM,A,context,RSI,35.4,35.411564,0.011564,0.05,verified
2026-09-25,IWM,A,context,engine confidence %,50.0,50.0,0.0,0.5,verified
2026-09-25,IWM,A,context,engine signal,HOLD,HOLD,,,verified
2026-09-25,IWM,A,context,above/below 200-day average,above,above,,,verified
2026-09-25,IWM,A,context,risk score,20.0,20.3,0.3,0.5,verified
2026-09-25,IWM,A,context,risk level,LOW,LOW,,,verified
2026-09-25,IWM,A,context,macro line (verbatim),present,present,,,verified
2026-09-25,IWM,A,context,Sharpe (not independently checked),,,,,not_checked
2026-09-25,IWM,A,context,win rate (not independently checked),,,,,not_checked
2026-09-25,IWM,A,context,beta (not independently checked),,,,,not_checked
2026-09-25,IWM,A,context,correlation (not independently checked),,,,,not_checked
2026-09-25,IWM,A,context,percentile (not independently checked),,,,,not_checked
2026-09-25,IWM,B,ceo.headline,headline vote-weight %,87.0,88.0,1.0,0.5,mismatch
2026-09-25,IWM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-25,IWM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,50,50.0,,,,supported
2026-09-25,IWM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,35.4,35.4,,,,supported
2026-09-25,IWM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,27%,27.0,,,,supported
2026-09-25,IWM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,5.7%,5.7,,,,supported
2026-09-25,IWM,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-25,IWM,C,analyst:Risk Manager|gemini-3.1-flash-lite,0.12,0.12,,,,supported
2026-09-25,IWM,C,analyst:Risk Manager|gemini-3.1-flash-lite,27%,27.0,,,,supported
2026-09-25,IWM,C,analyst:Risk Manager|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-25,IWM,C,analyst:Risk Manager|gemini-3.1-flash-lite,50,50.0,,,,supported
2026-09-25,IWM,C,analyst:Risk Manager|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-25,IWM,C,analyst:Risk Manager|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-25,IWM,C,analyst:Risk Manager|gemini-3.1-flash-lite,1.2,1.2,,,,supported
2026-09-25,IWM,C,analyst:Value Investor|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-25,IWM,C,analyst:Value Investor|gemini-3.1-flash-lite,5.7%,5.7,,,,supported
2026-09-25,IWM,C,analyst:Value Investor|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-25,IWM,C,analyst:Value Investor|gemini-3.1-flash-lite,5.17%,5.17,,,,supported
2026-09-25,IWM,C,analyst:Value Investor|gemini-3.1-flash-lite,1.2,1.2,,,,supported
2026-09-25,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,0.12,0.12,,,,supported
2026-09-25,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,27%,27.0,,,,supported
2026-09-25,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-25,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,50,50.0,,,,supported
2026-09-25,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,35.4,35.4,,,,supported
2026-09-25,IWM,C,analyst:Behavioral Coach|gemini-3.1-flash-lite,1.2,1.2,,,,supported
2026-09-25,IWM,C,analyst:Global Macro|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-25,IWM,C,analyst:Global Macro|gemini-3.1-flash-lite,5.7%,5.7,,,,supported
2026-09-25,IWM,C,analyst:Global Macro|gemini-3.1-flash-lite,0.79,0.79,,,,supported
2026-09-25,IWM,C,analyst:Global Macro|gemini-3.1-flash-lite,5.17%,5.17,,,,supported
2026-09-25,IWM,C,analyst:Global Macro|gemini-3.1-flash-lite,1.2,1.2,,,,supported
2026-09-25,IWM,C,analyst:Technological Innovator|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-25,IWM,C,analyst:Technological Innovator|gemini-3.1-flash-lite,5.7%,5.7,,,,supported
2026-09-25,IWM,C,analyst:Technological Innovator|gemini-3.1-flash-lite,27%,27.0,,,,supported
2026-09-25,IWM,C,analyst:Technological Innovator|gemini-3.1-flash-lite,1.2,1.2,,,,supported
2026-09-25,IWM,C,analyst:Personal Context|gemini-3.1-flash-lite,50%,50.0,,,,supported
2026-09-25,IWM,C,analyst:Personal Context|gemini-3.1-flash-lite,0.12,0.12,,,,supported
2026-09-25,IWM,C,analyst:Personal Context|gemini-3.1-flash-lite,20,20.0,,,,supported
2026-09-25,IWM,C,analyst:Personal Context|gemini-3.1-flash-lite,100,100.0,,,,supported
2026-09-25,IWM,C,analyst:Personal Context|gemini-3.1-flash-lite,1.2,1.2,,,,supported
2026-09-25,JNJ,A,context,last price,271.22,271.220001,1e-06,0.005,verified
2026-09-25,JNJ,A,context,1-day move %,0.2,0.199501,0.000499,0.05,verified
2026-09-25,JNJ,A,context,5-day move %,0.5,0.455577,0.044423,0.05,verified
2026-09-25,JNJ,A,context,20-day move %,2.1,2.05065,0.04935,0.05,verified
2026-09-25,JNJ,A,context,distance from 60-day high %,-2.6,-2.589517,0.010483,0.05,verified
2026-09-25,JNJ,A,context,distance from 252-day high %,-2.6,-2.589517,0.010483,0.05,verified
2026-09-25,JNJ,A,context,20-day volatility %,15.0,15.26239,0.26239,0.5,verified
2026-09-25,JNJ,A,context,RSI,57.2,57.226352,0.026352,0.05,verified
2026-09-25,JNJ,A,context,engine confidence %,50.0,50.0,0.0,0.5,verified
2026-09-25,JNJ,A,context,engine signal,HOLD,HOLD,,,verified
2026-09-25,JNJ,A,context,above/below 200-day average,above,above,,,verified
2026-09-25,JNJ,A,context,risk score,28.0,28.2,0.2,0.5,verified
2026-09-25,JNJ,A,context,risk level,LOW,LOW,,,verified
2026-09-25,JNJ,A,context,macro line (verbatim),present,present,,,verified
2026-09-25,JNJ,A,context,Sharpe (not independently checked),,,,,not_checked
2026-09-25,JNJ,A,context,win rate (not independently checked),,,,,not_checked
2026-09-25,JNJ,A,context,beta (not independently checked),,,,,not_checked
2026-09-25,JNJ,A,context,correlation (not independently checked),,,,,not_checked
2026-09-25,JNJ,A,context,percentile (not independently checked),,,,,not_checked
2026-09-25,JNJ,B,ceo.headline,headline vote-weight %,100.0,100.0,0.0,0.5,verified
2026-09-25,JNJ,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,200,200.0,,,,supported
2026-09-25,JNJ,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,-0.45,-0.45,,,,supported
2026-09-25,JNJ,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,20%,20.0,,,,supported
2026-09-25,JNJ,C,analyst:Quantitative Strategist|gemini-3.1-flash-lite,0.64x,0.64,,,,supported
2026-09-25,JNJ,C,analyst:Risk Manager|gemini-3.1-flash-lite,0.7,0.7,,,,supported
2026-09-25,JNJ,C,analyst:Risk Manager|gemini-3.1-flash-lite,28.5%,28.5,,,,supported
2026-09-25,JNJ,C,analyst:Risk Manager|gemini-3.1-flash-lite,33%,33.0,,,,supported
2026-09-25,JNJ,C,analyst:Risk Manager|gemini-3.1-flash-lite,-0.45,-0.45,,,,supported
2026-09-25,JNJ,C,analyst:Risk Manager|gemini-3.1-flash-lite,20%,20.0,,,,supported
2026-09-25,JNJ,C,analyst:Risk Manager|gemini-3.1-flash-lite,$9.23,9.23,,,,unsupported
2026-09-25,JNJ,C,analyst:Value Investor|gemini-3.1-flash-lite,33%,33.0,,,,supported
